d100,Entry
46,"Glowing eyes stare out of a knothole in an old and gnarled tree. When the players notice it watching, the thing scampers deeper into the tree. If they investigate the knothole they’ll find it goes deep, deeper than the tree itself. At the bottom of the hole something glitters. Gold? Many more glowing eyes stare up around it."
47,"A corpse sways in the branches of a lonely willow by a stream, dangling from a noose. The corpse is grinning, and dancing a slow, merry jig."
48,"Something howls in the distance. Another something responds. Not wolves. The howls are too ragged, sound too much like words."
49,"A little twig-and-twine doll is pinned to a branch up ahead. Another just like it can be seen just off the path, and another beyond that one. Even in the depths of the woods you’ll be protected so long as you follow them. Your safety once you arrive where they’re leading you is less guaranteed. A polite invitation has been extended. It won’t come again."
50,"Moaning can be heard from a bush. Within is a hunter, near-death, near incoherent from fear. No mere animal could have inflicted the wounds he bears. They’re too precise, suggestive of strange symbols."
51,The trees in this part of the forest are all wrong. They’re growing in neat rows; they sway though there is no wind. Strange fruits swell in their boughs. You’ve stumbled into an orchard. Were those stones you stepped over a ways back someone’s fence?
52,"A boar bursts out of the undergrowth; foaming spittle flecks its tusks. It charges, eyes bloodshot, but makes no move to defend itself. All its attacks seem half-hearted. What drove this beast to seek death so?"
53,"Cloying mist drifts into the region. You can barely see five paces ahead of you. Vague, bulbous forms can be seen protruding from the trees as you pass. Fungus. This isn’t mist, it’s spores."
54,"A fire shines through the trunks a little ways from you. Around it are adventurers, like you, camping for the night. None of them speak the same languages as you. The forest has them spooked, paranoid. They’ll welcome familiar company at first, but any number of things you do could set them off."
55,"A pond in a clearing, clean and still. No animal drinks from it, no insects buzz above it. No monsters will approach here beyond the tree line. Is it safe for you to stay here?"
56,The forest path is narrow and overgrown. Looking down the tunnel-like trail gives you vertigo and puts you off balance. Shadows appear to move and you feel like you’re just going in circles.
57,The forest itself seems to be against your presence. Roots seem to spring up to trip you and branches swat at you when moved out of the way. The canopy closes around you shutting out the sunlight.
58,"The players hear footsteps echoing theirs, slightly behind, but the path is empty. Anything they call out is repeated back with missing syllables, as if the voice is in pain."
59,"A child’s laughter is heard off of the path, along with a flicker of light, which keeps appearing further away if the party follows. It leads them to the body of an elven boy with an arrow in his back."
60,"One member of the party hears the creaking of the trees and sounds of the forest suddenly stop, then a voice right behind them whispers their name on a hoarse voice, but there is no one there. None of the others notice anything different."
61,"The players hear the sounds of cries and screams from soldiers and the guttural cries of a nightmarish creature echo through the forest. The last one goes quiet before they reach them. If they choose to search, they find scattered around the ground the weather-worn skeletal remains of 16 soldiers from a long-dead empire known for it’s brutal methods, some of which are found ripped apart apparently trying to flee."
62,"The players feel as though something is watching them, but can’t see anything in the darkness. If they move more than 30ft in any direction they hear rustling following, but no matter how much they search cannot find anything."
63,"A dead character from one of the character’s past stands amongst the trees, with the appearance and wounds they had when they died. Only one person can see them. The character doesn’t move, but silently watches the player. Any attacks go through them without causing damage. They dissolve into a smoke-like darkness after 1d6 minutes."
64,"The sound of whispering is heard behind a bush. When it is pulled back or someone moves behind it, the whispering stops abruptly and a darkened feather falls slowly to the ground."
65,"A group of little girls are tied to the trees just off of the path, crying quietly. If the party goes to rescue them, they fight being rescued and attempt to escape and retie themselves to the trees, warning that ‘the Grogleman’ will come for them and their families too if they return home."
66,"A group of giants sit motionless around a giant chessboard, eyes intent on the pieces. Closer examination reveals the three are corpses; fungi grow from their eyelids and out of their hair, and the bodies slump and collapse if touched."
67,"The ground on both sides of the trail seems odd; upon closer examination, it is absolutely swarming with termites, covering the whole ground like a wave. If the party steps off the trail, the insects scatter from the party’s feet, leaving strange, momentary footprints in the ground."
68,"Prayers cannot be uttered aloud in the forest; spells can be cast as normal, but any verbal component comes out as a rattling hiss."
69,"A thick fog hovers over the ground, reaching up about two feet (to the chests of any halflings in the party, to the knees of humans). Anyone putting their heads in the fog (bending down to pick something up, etc.) hears muffled screams and far-off voices begging for their lives."
70,Each person awakes to find a large meat hook carefully placed along on their bedrolls over their stomachs.
71,"In the periphery of the party’s vision, the trees that they pass seem to take on the image of a grim army, marching next to the party. When faced directly, the trees seem rather normal. The whole forest smells like a battlefield."
72,"Every time anyone lights a fire in the forest, there is a sudden hissing and smoking from the ground for twenty feet around the sparks. Little red lines appear like veins in the earth before fading to blackness."
73,"A monkey in a Jester’s costume comes swinging through the trees, hooting and screeching. If the adventurers catch the monkey, they find a bloody knife stuck in its belt. The monkey stares at them all with a baleful expression."
74,"Crows are screaming at each other as the party enters the woods. Increasingly, the screams sound like words, demanding blood."
75,"The hedge on the side of the trail has strange burn marks in it, almost exactly in the shape of men."
76,"A fox with a bloodied and broken leg comes limping up the path to the party and will pass by it if it can. If anyone speaks to it, the fox changes form into an old druidic woman, who mumbles about the forest being unsalvageable."
77,"As the party walks into the forest, they are greeted by an adventuring group coming the opposite direction. They chat for a little bit, explaining they found the woods too dangerous and are making their way back to whatever town the party has just come from. A little farther into the woods, the party finds the corpses of the same adventuring group, gathered around the sputtering embers of a fire…"
78,"A bucket has been nailed to a tree, with a crude sign saying ‘Donations’ hanging under it. The bucket is half-filled with fingers and toes in varying levels of freshness."
79,"A small, neat signboard reads, ‘Please remain on the path.’ The neatness is somewhat marred by the corpses strewn below the sign."
80,"Someone has sharpened the branches around the trail in the forest, so that the trail is surrounded by sharp points."
81,"The party finds themselves staring at a strange tableaux- the corpse of a squirrel is placed next to an acorn, followed by (in order) the corpse of a cat, a dog, a wolf, and a bear. Behind the bear are strange scuffmarks in the dirt, like there was another corpse behind it, this one in the shape of something human…"
82,"As the party walks through the forest, a strange figure suddenly drops from the trees in front of them- upon inspection, it is an effigy in the rough shape of a man, made of wooden boughs and leaves. This happens twice more as they walk. The fourth time, the figure drops down again, but anyone going to clear it away finds that it is actually the corpse of a man this time, with branches lashed to his limbs and a grisly smile on his face…"
83,"A cold mist creeps into the surrounding area, players who breathe it will be asked to make a roll (perception, nature, etc.) but they’re making a constitution save with whatever modifier from the false roll. Anyone who rolls above a set DC inhales the mist and is subject to strange illusions."
84,A hanged man rests on a lone tree. His pockets lined with petty change and a note that appears to be an apology letter to his family.
85,For an hour of travel there’s no sound other than the party.
86,A section of the forest has been frosted over in what appears to be a permanent winter. The center appears to have an unnatural cave of rocks that don’t match anything of the surrounding geological features. Inside features a drop that appears to be without end.
87,"A small portal opens up about 15 ft. above the party, expelling a blood lusted demon to the ground below. It bounces, stunned momentarily before it acquires a new target."
88,"A large head-sized knot in a tree resembles a human face. Wait! The eyes are real: wide, staring, terrified eyes! They look at you as you approach, flicking to each person that talks. But they cannot blink (so cannot communicate in that way), but constantly weep a watery sap."
89,"A large open area. The dirt seems fresher than the rest, no grass growing on the surface. The trees around the edge of the grove are burnt. In the middle sits (1d4) huge skulls, each at least 5 times the height of an average human. These skulls have gashes and claw marks in them, as well as huge spiraling or pointed horns. Scratched into the largest one is ‘entrance’ in infernal. If the player puts their ear to the ground and listens, they can faintly hear a low rumble that unnerves them to their very core and they don’t know why. Digging downwards could potentially reveal a connection between the material plain and one of the evil-aligned outer plains."
90,"The first character to awaken sees a grotesquely exaggerated face hovering inches from their own, glowing weakly with an internal light. An ear-to-ear grin splits the face, revealing a maw with three rows of serrated teeth. When the character blinks, the face disappears. It never appears again."
91,"The party comes across perfectly circle clearing. It’s barren waste, nothing ever grows there. Any flora the party might bring with them instantly wilts as it crosses the border. No animal, even as faithful as ranger’s companions, can be forced to cross into that circle. If the party decides to spend a night there, they will wake up outside the circle, with all their things scattered across the outer rim of the clearing. If they do it on the night of winter solstice, they will wake up in Avernus instead."
92,"The trees suddenly grow until the sun is blocked out and a magical darkness is cast from somewhere, and whenever the players talk, they hear their words repeated to them in their voice, but can’t tell where it’s coming from."
93,"The players slowly realize that they are on a loop in the forest. Every night they make camp, then wake up with supplies returned and make the exact same journey again. The players must find the source of this curse and free themselves."
94,"While the party makes camp, someone notices that there is an additional person around the fire. How did no one notice? Why does it smell like rotten meat? And why is it looking at the barbarian like that?"
95,"In a less dense part of the forest, where moonlight pours through, the party witnesses a strange hulking creature (Mothman) perched on a tall tree. Its giant red eyes watch the party for a moment, before the creature flies away. The party sees the creature a few more times before coming to a large bridge built over a dangerous river. The creature appears one more time over head, just as the bridge collapses."
96,"After camping in the woods the party awakens to find the trees around them whipping and lashing as if buffeted by strong winds, though the party feels not even a faint breeze. Upon closer inspection, the party notices in mounting horror that the shadows cast by the trees are in the shape of human beings writhing in silent agony."
97,"The party comes across a 50ft circle of pitch-black darkness, with no logical reason as to its existence. Any players that cannot see when in such conditions hear whispers and chattering while in this area, and take 1d6 slashing damage for every round spent there. Any players that can see in such conditions (ex. darkvision) will not suffer any of these effects, and will see that nothing is attacking the others, but rather the wounds are manifesting onto them."
98,"You see corpses pinned to the sharpened boughs and branches of the tress around you, wood puncturing through their throats and sternums. The mottled moonlight filtering through the slowly swaying leaves gives them an eerie sense of motion. A sudden scampering and swish of branches punches through the soft rustling of the trees. Wherever you turn, the sound seems to be coming from behind you, getting closer and closer till you feel a hot, wet breath on the back of your neck. You swing around to confront the horror and see nothing but the corpses in the canopy, leering down at you like demonic piñatas."
99,"The party stumbles upon a clearing, with a post stamped into the ground. A message scrawled in Primordial reads about a treasure found in the hidden home of squirrels. With a few investigation checks, the party finds an odd tree. Around the back of the tree is a poorly hidden, though hidden, door. The door has no lock on it, but is not open; it has a feeling as though it is stuck. It can be forced open, or pried open, or cut open with fairly decent resistance. Inside is a staircase leading downward, lit by candles embedded in the tree that don’t seem like they’re burning the tree, though they are quite bright. After a 5-minute descent, the staircase ends in what appears to be a basement. The ceilings drip, and the room is damp and warm. (You can also narrate that the stairs are slippery, and have your players roll athletics not to slip). A decent perception roll can see that the floor and ceiling leak the warm water, without much of a source, while a really good perception check will notice that the color of the environment has become darker, and has a reddish tinge. Otherwise, there appears to be a library or study (whichever is easier for you to narrate.) There are no loose papers or pens and all of the books appear to be locked up, so that they cannot be taken out. A chest in the back can be found, a hair too conspicuously. Upon opening it, there is nothing inside but a pit, that smells of vomit and acid. With that, the room begins to shrink, slowly. The party should discover that they’re in the mouth of a giant mimic, who is swallowing them. Upon escaping, the entire tree uproots itself, spits and snarls at the players, and runs away. Best described if you can drop hints about descending the gullet of a beast, such as a hot draft, or distant gurgling."
100,"The party makes camp, and partway through the night, someone on watch starts to get an off feeling. Depending on perception rolls, they may or may not see the eyes watching from up in the trees, though they disappear just after being noticed. Additionally, they may hear the sound of leathery wings gliding through the air above them. Finally, after their defenses being lightly probed/tested, a creature attacks. (IIRC)I used a giant flying chupacabra from PF, but whatever works for you. The creature goes down relatively easily, but as it is struck down, it lets out a piercing scream. As quiet settles, the party hears answering cries from deeper in the woods."

d100,Entry

1,"An evil rune, such as the symbol of a demon lord or archdevil, appears on your face."
2,Your eyes become a glossy black.
3,Demonic-looking horns sprout from your forehead.
4,"You become wizened and hideous, looking almost like a mummified corpse."
5,"You lose all facial features, your former face being covered with smooth skin."
6,You gain a forked tongue.
7,You lose your nose and instead gain slit-like nostrils.
8,"You become almost skeletal, with white skin, no hair, and a gaunt stature."
9,Your shadow seems darker and bigger than before. Sometimes it moves out of sync with your body.
10,"You appear superficially very attractive, but some people are revolted by you (sort of like psychopath sense)."
11,Your teeth become sharp points.
12,"Your nails grow longer and longer, and are impossible to cut."
13,A small black spot appears somewhere on your body and grows.
14,Your heart is turned to stone and you are unable to feel emotion.
15,You are unable to withstand direct sunlight.
16,"You shed your skin all at once like a reptile and are vulnerable for a short period afterwards (alternatively, you build a cocoon and transform into... something else)."
17,"You have an affinity with a type of bug like a cockroach, which you may eat, play with, see often, or which may emerge from your bodily orifices."
18,Animals instinctively know you are evil/wrong.
19,Plants that you touch wither and rot.
20,"Your eyes grow to be more bulbous, similar to a fish."
21,One of your hands losses all bones and shifts into a writhing mass of tentacles.
22,"You begin to develop patches of only black scales that are contantly itchy. When scratched off, more grow to take their place."
23,"Your teeth shift in your mouth to sit at odd angles. This doesn't impact your ability to talk or eat, but it does five you a crooked smile."
24,"You begin to sweat a thin, clear grease. No matter how much you bathe you cannot get it off."
25,Two new eyes grow in the palms of your hands. You cannot see out of them and they seem to move on their own freewill.
26,"Your spine arches outwards, giving you a severe hunchback. Looking closer reveals small spines protruding from your skin down your back."
27,The palms of your hands are stained a deep red that is not able to be washed off.
28,Your skin becomes cold and rubbery to the touch.
29,"Blood will occasionally leak out of various spots on your head (eyes, ears, nose, mouth). It is not enough to hurt you, but it is visible to others."
30,"Your body odor becomes that of brimstone, rotting fish, or rotting flesh."
31,Your body temperature is always burning hot or freezing cold.
32,"Your eye pupils change (cat eyes, frog eyes, goat eyes, multiple pupils, no pupils, etc.)."
33,Your eyes glow with a hellish light.
34,Your eyes change to empty sockets filled with absolute darkness or hellish light.
35,"You grow one or multiple extra eyes (extra set, third eye, randomly placed eye)."
36,You gain a halo of fire or hellish light.
37,"Your skin color changes to something unnatural for your race (green, milk white, obsidian black, red, etc.)."
38,Your skin changes to scales (if you didn't have scales before).
39,Your skin stretches and bulges as if there is something moving beneath it.
40,"Your teeth become shark-like, with extra rows of teeth."
41,There is a literal gaping hole in your chest where your heart used to be.
42,"The touch of blessed, divine, or sacred objects burn you and leave actual burn marks."
43,"Your veins become visible through your skin; they might appear black, blue, green, red, or glowing."
44,Your reflection shows a monster.
45,Your shadow is shaped like that of a monster.
46,"Your fingers lose their bones, especially where you held the Evil Object. They still move just fine and may even gain some flexibility."
47,Your pupils appear to be constantly melting off your face in a jelly-like trail of black slime.
48,Your mouth moves to your clavicle overnight and expands across the entire front of your throat as though your throat has been slit.
49,You no longer gain sustenance from food or recuperate from rest. You begin to lose 1 permanent HP per day until the problem is solved or curse is lifted. Becoming an undead or aberration or finding alternative sources of nourishment may help you.
50,"When breathing out in cold weather, you exhale black smoke instead of white breath."
51,"You have no shadow. Even the natural shading of your body is gone, giving you an uncanny valley kind of appearance."
52,"Your blood loses all colour, your complexion is now unnaturally pale and ashy."
53,Strange runes in a language foreign to you appear on random spots on your body. They appear to be trying to tell you somethig but you cannot descipher them.
54,"Shadows cling to your body, and aren't as easily dispelled by light."
55,"Anomalous orifices begin appearing on your body, such as mouths, eye sockets, etc."
56,"A tragedy/comedy masks appears over your face, which bleeds a black liquid from its openings."
57,"Your eyes are now tinted with a dull black, as if dampened. When you cry, it's almost as if the tears share the same color as your original eyes."
58,Wisps of black smoke sift through the soles of your shoes whenever you walk.
59,"Whenever you voice echoes, it lasts for much longer than it normally should."
60,"Acts of humanity and decency now stain you. Tears apply permanent defects to your skin. Mercy and sparing aches your hand, and dimples become gnarly and wrinkled."
61,"Your presence dampens the weave around you, snuffing out simple cantrip effects such as dancing lights, prestidigitation, and mending."
62,You hear the pulses of those near you. The heavy thuds of their hearts beat like drums drowning out ambient sounds.
63,A loud crash shakes the establishment. It appears lightning struck the rooftop. This is the third time this week it’s happened while you were out and about.
64,Your wrists can rotate all the way around.
65,You slowly stop needing to move your mouth to talk.
66,"Amalgamation. You look like several parts from different creatures were spiced, stitched, or grown together to from one creature."
67,Disproportional limbs. Ex: one overly large arm or one overly small leg.
68,Strange bulbous pods growing on your skin. They seem to pulsate with your heart beat.
69,"When cut, you bleed black or green ichor instead of blood."
70,"When your skin gets damaged, it reveals a different type of creature underneath. This other creature appears to be wearing your skin like a disguise."
71,Everybody who sees your eyes will believe that you are looking directly at them. (like it is with the mona lisa).
72,Your skin turns clean and pure white. It's hard to the touch and slightly cold.
73,An eye appears on the back of your neck. It's a bright acidic greenish yellow color.
74,"A strange symbol appears in the middle of the chest of whatever clothing you wear. If you put a coat over it, the symbol fades in on the surface of the coat over the course of a few minutes. If you take the coat off, it fades and is back on the shirt underneath again. When you strip naked, it fades in as a tattoo."
75,"Your hair becomes distressed and wirey no matter how much you tend to it, creating a knotted nest of bristly strands."
76,Your saliva takes on an unnatural hue and can now be used as a weak venom.
77,"You gain a wheezing, hacking cough that eventually leads to strange objects and fluids being coughed up (I.e. tetromas, small statues and smoothed rocks, black sludge)."
78,"You weep black, oily tears."
79,"Strange shapes begin to form beneath your skin, spelling out words as you run your fingers over them. The words urge you to commit dreadful acts."
80,A hornet's nest forms within your body. The hornets come and go through holes at your collar bones. They are not hostile to you.
81,"While your appearance does not change, it becomes increasingly difficult for others to remember who you are. Over time, even your closest friends and family lose the ability to recognize or remember you."
82,Your fingernails shed and regrow constantly. The process is neither clean nor painless.
83,"You develop a chronic irritation, such as itchy eyes, sore limbs/joints, or a mild rash. Careful observers will notice a very subtle movement at the location, akin to a worm moving under the surface."
84,"Your gait shifts as you move, most times in small increments similar to carrying a heavy object in a hand or dragging with a leg, but sometimes the shift is like some large entity actively pushing/pulling against you."
85,"Your body's symmetry is thrown askew. One arm is thicker, an eye is larger, a leg is now 1-2 inches longer/shorter, etc. This change affects 1d3 paired body parts or organs."
86,"A natural aura of darkness follows you. People always (mysteriously) find themselves standing in your shadow, a cloud passes over the sun/moon, or another person/object blocks the nearest light source when you get close."
87,"Your hair becomes overgrown and filthy quickly, and clumps come out effortlessly, but your hair never thins."
88,"You regularly regurgitate wads of hair, teeth, and toenail."
89,When others look at their reflection in your eyes they see the moment of their own death.
90,"When you speak a second lower voice comes from your throat repeating the same words but in a croaking, droning melody."
91,"You seemingly aren't affected by wind. Your hair and clothes do not move in light winds, but you will still be affected by severe weather. (Alternatively, you and anything you're wearing are always blowing in wind)."
92,"You no longer make noise breathing, coughing, sneezing, from your pulse, yawning, or from objects hitting you. You still make noise walking and verbally."
93,"You're facial features become more severe. Your jaw becomes more angular and long, you cheekbones become abnormally large, your forehead protrudes like a neanderthal, and your nose grows larger. Additionally, your fingers and toes grow longer."
94,"Your skin becomes slightly translucent, so your muscle tissue is visible. Optionally, your muscles are also clear, so you can see your bones."
95,"When you wake up from sleeping/trance etc. Your mouth is sewn shut, and your jaw is unable to open. The wire holding your mouth shut is durable, and takes 2d4 minutes to cut. Whenever you re-awaken, this happens again."
96,"The skin directly above your veins turns dark purple, perfectly tracing them. Your veins also protrude more. When you bleed, the veins in that area become black."
97,"You no longer need to blink nor close your eyes when you sleep. (You still have the awareness when sleeping that you would if your eyes were closed, though.) Your eyes become incredibly bloodshot and get worse every hour after you awaken."
98,"Your skin looks red and irritated, and you are hot to the touch. Any tears or sweat evaporates in a few seconds. When your blood is spilt, it appears to be boiling. The area around wounds that bleed blisters."
99,"Your skin becomes shiny, smooth, and is hard to the touch. When you are damaged, your skin cracks like ceramic. It still heals at its normal rate, but the materials needed to heal you without magic change. Your skin has permanent scratches unless healed magically."
100,Your eye lashes turn into spider legs. They seem to move with a mind of their own. When one is pulled out it grows back in 2d4 hours.

d100,Entry

1,"A painting of the previous owners of the house. If you look at it out of the corner of your eye, you could swear that you saw them move."
2,"Old, rusted knife. Can be used a weapon. If it comes in contact with food, the food begins to rot."
3,"A mirror in the master bedroom that doesn't show your reflection, but the reflection of your previous life."
4,A cupboard that shakes if touched.
5,"A display case, full of shattered china."
6,"The handrails on the stairs look like clean wood, but if you touch them you feel something wet and sticky. Looking at your hands you see they are covered in blood."
7,"A mask that gives you tips in battle (+2 to attack rolls), but constantly rattles, making it terrible for stealth."
8,"A skeletal hand that follows you around, but only moves when your back is turned. You hear a strange skittering sound and might see movement out of the corner of your eye."
9,"A taxidermied pet cat in a curled up and napping position. But when you turn your back on it, it leaps at you."
10,"A tin for sweets/candy sits on a coffee stand. The hand of the last person to open the tin lays inside, bloody and nibbled on."
11,"The shutters are loose and bang against the window frame as the wind blows outside. Every time someone gets near to try and secure them, they bang shut and lock themselves, only to start flapping in the wind again as soon as that same person tries to walk away."
12,"A small drop of blood moves across the floor leaving behind a thin red line. No matter how far the small drop moves it never runs out of blood to leave behind. The small blood drop leads the party room to room, floor to floor."
13,"In random locations throughout the house you stumble across a recently lit cigar, sitting in an ash try, the corner of a mantle or an edge of a table."
14,"Musty moldy books on a broken shelf, but one is curiously untouched by age and mold."
15,Rotting dolls in a trunk. Touching them does 1d4 necrotic damage. Throwing them at people is mean.
16,A dress stand that whispers secrets of long lost owners. Where did she bury her gold?
17,"Curious stains on the kitchen floor and a bin full of bones. Don't move the bones... Oh, hello animated skeleton."
18,"A trapdoor that leads nowhere, just a brick wall."
19,Broken floorboards and a dusty spike trap that is half visible through them.
20,Strange collection of tiny colored glass bottles full of different liquids. One that makes you larger...
21,Cracked ceramic bowl of little bits of leather. They don't taste good.
22,Dog bones by a dusty bowl on the floor.
23,"Rotting curtains that rustle and move although there is no wind. Yeah, you should probably check behind them."
24,Iron cage with a big pile of chain next to it on the floor.
25,Nineteen knives stuck in the wall in a smiley face.
26,An old warlock spellbook that contains a random 2nd level warlock spell.
27,A painting of what looks like your adevturing party but with different Noble clothes one. (One of you are missing from the painting)
28,A message written in blood on the walls.
29,A pentagram drawn in chalk or blood with half melted candles at the points of the star.
30,Creepy spiderwebs everywhere.
31,"A diary of someone. It starts out fairly normal, but slowly descends into madness."
32,A broken brick wall. There is a skeleton inside the wall with lots of bloody scratches on the inside of the walls.
33,A door that opens into inky darkness.
34,A room with a collection of jars of strange creatures.
35,Several jars full of various herbs and spices. Everything seasoned with them tastes of dust and ashes.
36,"Bottles full of well-aged alcoholic drink. Some of them, anyways. A few of them are poison, and a few of them are vinegar, but the ones that are good to drink are excellently aged. Also, don't drink the one labelled 'ectoplasm'."
37,"A strange box. It's full of small insects, which flee when disturbed."
38,"A journal. Upon opening, it starts with the sentence: The adventurer opened the journal. Then it proceeds to give an gruesome account of how a creature descends from the ceiling and rends the flesh from the adventurer’s bones. You start to feel as if something is watching you... from the ceiling..."
39,"A book that when opened, the creature holding it starts hearing incessant whispering coming from it, even after they put it down. It becomes inaudible after a certain distance, but the effect is always there. If the creature returns in range of the book at any time, the whispering can be heard again."
40,"A large painting of a wall safe that conceals an alcove that contains the upper body of a corpse, poised as if for a portrait."
41,"A dusty maid's/butler's uniform haunted by the ghost of a dead servant. If worn, it will try to gently guide the wearer to its unburied body. If it is then given a proper burial with an appropriate marker, the garment will then lead the wearer to where the person stowed some treasure in life. The spirit that possesses the uniform is generally harmless, but will resort to violence if the wearer attempts to take off the garment before finding the body."
42,A mirror which reflects the back of the person that looks into it.
43,"A divan that rams into the calves of a party member, knocking them down into a sitting position. It then rushes out of the room at an extremely fast pace, with the unfortunate still on board."
44,"A creaky door that is always cracked open. It closes and even locks with a satisfying click, but audibly creaks open again when no one is looking at it."
45,A four-poster bed with a perfectly preserved corpse under the covers.
46,A child's toy placed directly under a very heavy chandelier...
47,A precarious stack of chairs.
48,"A wing-backed chair behind a large desk. When seated in it, one hears the voice of an old man talking right behind them, even smelling the smoke from his pipe. He doesn't seem to be addressing anyone in particular, and when one turns around, no one is there."
49,A suit of armor. Lifting the visor reveals a lever that opens a nearby secret passage.
50,"A painting of the party, minus one member."
51,A music box whose music sounds like it is coming from the next room over.
52,"A violin, playing itself."
53,"A grandfather clock that ticks backwards. If any adventurer opens its door, they see some tragedy that occurred in this room reflected in the back of the glass."
54,"A collection of skeletons from birds and other small creatures, all preserved under glass domes."
55,"An empty dress that dances alone. If a character makes an attempt to dance with dress and succeeds on a Performance check, they make out the ghostly visage of a beautiful woman inside the dress, who quietly thanks them for the dance and sheds a single tear, which turns into a diamond as it hits the ground. The dress then hangs itself up and is no longer animated. On a failure, the character sees an image of such anguish that they become frightened for one minute as the dress quickly zooms out of the room."
56,"A silver signet ring with a ram head in profile on the top. Can be used to press the family identity in a wax seal of a letter. Wearer of the ring has dreams of the house, and witnesses the deaths of each of the family members in those dreams. The wearer of the ring does not feel the need to eat or drink. However, upon taking the ring off, the wearer feels famished, like they have not eaten in a week, regardless of the duration of wearing the ring."
57,"A large metal box-like structure set into the wall of the basement. The structure is open on one side revealing a complex set of gears connected to a crank. When you turn the crank, only some gears move. One gear has been removed to stop it from working."
58,A mirror that peers into an alternate universe that shows the viewer looking back but not performing the same actions. For some of the party they don’t appear at all/ are only a small glowing orb emanating a black mist.
59,A bath with murky liquid in it. Was it just your imagination or did something inside move?
60,"A surprisingly fresh bowl of fruit. When eaten, the food reveals itself to be rotten and full of maggots."
61,A child’s bedroom with the bed meticulously made and dark stains leading to under the bed.
62,"An entire room of porcelain dolls. Nothing haunted in the room itself, but man, are they scary."
63,A small altar with a burning candle mourning the loss of someone.
64,"A sitting room that is sparsely furnished with seats and a coffee table. If the players choose to walk around the room, they will appear to trip or bang their legs on nothing, dealing 1d4-1 damage every 5 feet. If detect magic is used, it will reveal a simple illusion making the furniture appear to be several inches away from their actual position."
65,"An old wizard hat. When placed on one's head, it will cast produce water from the inside of the headband, soaking the wearer and continuing to produce water until they take it off."
66,"A pentacle that contains within it a full skeleton that has collapsed, and an additional skull next to the skeleton, trying to breach the pentacle results in the discovery that a forcefield has been brought up in outer circle. And the skulls eyes light up with a blue light."
67,"A small glass jar with what appears to be an ethereal spider inside. If opened, the jar becomes a normal jar and a Web spell is cast centered on the jar."
68,"A small ceramic jar. When opened, a hundred howling spirits fly out of the bottle, causing the room to shake, extinguishing all light sources, and sending a horrible chill down the spine of any good-aligned adventurers."
69,A room that has torches in sconces lining the walls. In the center of the room is a single candle that sheds darkness instead of light.
70,"A wall painted with a glowing runic symbol. The symbol stabilizes the house. If the symbol is ever broken, wiped, or otherwise erased away the rooms are no longer organized, such that they teleport constantly (example: you enter the kitchen from the dining room, but when you go back through the same door to reach the kitchen, instead you are in a bedroom)."
71,"Musical instruments dance around on their own, playing a melodic, eerie and cheerie tune, but no musicians are playing them."
72,"A bust of a noble that appears normal at first, but the next time you look at it bleeds from the eyes and mouth."
73,"A bloody and broken comb, with some hair still attached to it."
74,"A children's room that is in perfect condition, perfectly spotless, eerily so."
75,An old nursemaid that doesn't realize she is dead. She still performs tasks like rocking a nonexsistant baby to sleep.
76,"Floorboards that groan and creak as if someone is walking on them, but no one is."
77,"The front door continually gets knocked on, as if visitors are stopping by, but no one is ever on the other side of the door."
78,"A Teaset with filled cups, the tea's piping hot though there is no warmth or fire to be found in the entire house."
79,"Bloody meathooks over the master bedroom kingsize bed, the bed is completely clean however."
80,"A window with no way of knowing what's on the other side (one side solid wall, the other the window). You see only a haze but you'd swear there is movement in the mist."
81,A hallway with water reflections and wavy shadows on the ceiling and seaweed on the walls even though the house is nowhere near water. There are whispers that say 'She will swallow you too.' and 'All that will be left is crushing darkness.'
82,"A portrait of an immensely obese man with at least three chins, smiling smugly and with eyes half closed in pleasure. A pile of bloody bones lie against the wall immediately underneath."
83,The body of a large deformed monstrous humanoid. Rune covered metal stakes have been driven through it's skull & it's heart.
84,"A door with strange runes covering it. It is being held shut with heavy chains & a large pad lock. If anyone touches the door, something heavy slams into the opposite side of the door."
85,"A chalkboard with the world 'Help Me' scrawled on it hundreds of times. If anyone looks away & looks back at it, the board is blank."
86,"A strange black candle. When it is lit, it reveals the shadows of ghost & spiritual creatures within it's light."
87,"A dagger made of a strange black metal with blood red runes, rest on a small alter held up by skulls."
88,"A bucket containing bloody hairy mess. If anyone pulls it out, it turns out to be the skin of an entire human."
89,A crib next to a rocking chair. At some point they start rocking on their own.
90,A basement full of mist covering the floor. You think you saw something moving in the mist.
91,A fireplace. Human bones can be found among the ashes.
92,"A spice rack with labels of various poisons (hemlock, mandrake, nightshade, snake root, wolvesbane)."
93,A bottle with Spectre dust.
94,"A puppet that will animate itself once the adventurers approach it. Treat as a Tiny Goblin. Once killed, it can be controlled by the party's MU and can fly(As broom of such) and float through walls. With 10 charges, it can become invisible for 5 seconds. Each invisibility costs one charge. The puppet cannot attack, but it can mimic. Everyone besides the party members and their friends insist that a demon controls the puppet."
95,"A comfortably furnished room with a fire laid in the grate ready to be lit, doors which lock properly, and several sofas which are large enough to sleep on. Any sound produced in this room will be delayed by half a second. Talking is difficult when you hear your own voice echoed back at you. The delay increases by a second every hour somebody spends in the room, and decreases by a second every hour they're out of it. This could be used creatively to give a bonus to Sneak checks."
